region,vm_size,quota,regions_supporting_instance,family_series,vcpu,memory_gb
southeastasia,Standard_E20s_v4,,35,Standard,20,160
southeastasia,Standard_E20s_v5,,34,Standard,20,160
southeastasia,Standard_E20s_v6,,20,Standard,20,160
southeastasia,Standard_E2_v3,,35,Standard,2,16
southeastasia,Standard_E2_v4,,35,Standard,2,16
southeastasia,Standard_E2_v5,,34,Standard,2,16
southeastasia,Standard_E2a_v4,,32,Standard,2,16
southeastasia,Standard_E2ads_v5,,32,Standard,2,16
southeastasia,Standard_E2ads_v6,,18,Standard,2,16
southeastasia,Standard_E2as_v4,,32,Standard,2,16
southeastasia,Standard_E2as_v5,,32,Standard,2,16
southeastasia,Standard_E2as_v6,,18,Standard,2,16
southeastasia,Standard_E2bds_v5,,34,Standard,2,16
southeastasia,Standard_E2bs_v5,,34,Standard,2,16
southeastasia,Standard_E2d_v4,,35,Standard,2,16
southeastasia,Standard_E2d_v5,,34,Standard,2,16
southeastasia,Standard_E2ds_v4,,35,Standard,2,16
southeastasia,Standard_E2ds_v5,,34,Standard,2,16
southeastasia,Standard_E2ds_v6,,20,Standard,2,16
southeastasia,Standard_E2pds_v5,,11,Standard,2,16
southeastasia,Standard_E2pds_v6,,17,Standard,2,16
southeastasia,Standard_E2ps_v5,,11,Standard,2,16
southeastasia,Standard_E2ps_v6,,17,Standard,2,16
southeastasia,Standard_E2s_v3,,35,Standard,2,16
southeastasia,Standard_E2s_v4,,35,Standard,2,16
southeastasia,Standard_E2s_v5,,34,Standard,2,16
southeastasia,Standard_E2s_v6,,20,Standard,2,16
southeastasia,Standard_E32-16ads_v5,,32,Standard,32,256
southeastasia,Standard_E32-16as_v4,,32,Standard,32,256
southeastasia,Standard_E32-16as_v5,,32,Standard,32,256
southeastasia,Standard_E32-16ds_v4,,35,Standard,32,256
southeastasia,Standard_E32-16ds_v5,,34,Standard,32,256
southeastasia,Standard_E32-16ds_v6,,20,Standard,32,256
southeastasia,Standard_E32-16s_v3,,35,Standard,32,256
southeastasia,Standard_E32-16s_v4,,35,Standard,32,256
southeastasia,Standard_E32-16s_v5,,34,Standard,32,256
southeastasia,Standard_E32-16s_v6,,20,Standard,32,256
southeastasia,Standard_E32-8ads_v5,,32,Standard,32,256
southeastasia,Standard_E32-8as_v4,,32,Standard,32,256
southeastasia,Standard_E32-8as_v5,,32,Standard,32,256
southeastasia,Standard_E32-8ds_v4,,35,Standard,32,256
southeastasia,Standard_E32-8ds_v5,,34,Standard,32,256
southeastasia,Standard_E32-8ds_v6,,20,Standard,32,256
southeastasia,Standard_E32-8s_v3,,35,Standard,32,256
southeastasia,Standard_E32-8s_v4,,35,Standard,32,256
southeastasia,Standard_E32-8s_v5,,34,Standard,32,256
southeastasia,Standard_E32-8s_v6,,20,Standard,32,256
southeastasia,Standard_E32_v3,,35,Standard,32,256
southeastasia,Standard_E32_v4,,35,Standard,32,256
southeastasia,Standard_E32_v5,,34,Standard,32,256
southeastasia,Standard_E32a_v4,,32,Standard,32,256
southeastasia,Standard_E32ads_v5,,32,Standard,32,256
southeastasia,Standard_E32ads_v6,,18,Standard,32,256
southeastasia,Standard_E32as_v4,,32,Standard,32,256
southeastasia,Standard_E32as_v5,,32,Standard,32,256
southeastasia,Standard_E32as_v6,,18,Standard,32,256
southeastasia,Standard_E32bds_v5,,34,Standard,32,256
southeastasia,Standard_E32bs_v5,,34,Standard,32,256
southeastasia,Standard_E32d_v4,,35,Standard,32,256
southeastasia,Standard_E32d_v5,,34,Standard,32,256
southeastasia,Standard_E32ds_v4,,35,Standard,32,256
southeastasia,Standard_E32ds_v5,,34,Standard,32,256
southeastasia,Standard_E32ds_v6,,20,Standard,32,256
southeastasia,Standard_E32pds_v5,,11,Standard,32,208
southeastasia,Standard_E32pds_v6,,17,Standard,32,256
southeastasia,Standard_E32ps_v5,,11,Standard,32,208
southeastasia,Standard_E32ps_v6,,17,Standard,32,256
southeastasia,Standard_E32s_v3,,35,Standard,32,256
southeastasia,Standard_E32s_v4,,35,Standard,32,256
southeastasia,Standard_E32s_v5,,34,Standard,32,256
southeastasia,Standard_E32s_v6,,20,Standard,32,256
southeastasia,Standard_E4-2ads_v5,,32,Standard,4,32
southeastasia,Standard_E4-2as_v4,,32,Standard,4,32
southeastasia,Standard_E4-2as_v5,,32,Standard,4,32
southeastasia,Standard_E4-2ds_v4,,35,Standard,4,32
southeastasia,Standard_E4-2ds_v5,,34,Standard,4,32
southeastasia,Standard_E4-2s_v3,,35,Standard,4,32
southeastasia,Standard_E4-2s_v4,,35,Standard,4,32
southeastasia,Standard_E4-2s_v5,,34,Standard,4,32
southeastasia,Standard_E4-2s_v6,,20,Standard,4,32
southeastasia,Standard_E48_v3,,35,Standard,48,384
southeastasia,Standard_E48_v4,,34,Standard,48,384
southeastasia,Standard_E48_v5,,34,Standard,48,384
southeastasia,Standard_E48a_v4,,32,Standard,48,384
southeastasia,Standard_E48ads_v5,,32,Standard,48,384
southeastasia,Standard_E48ads_v6,,18,Standard,48,384
southeastasia,Standard_E48as_v4,,32,Standard,48,384
southeastasia,Standard_E48as_v5,,32,Standard,48,384
southeastasia,Standard_E48as_v6,,18,Standard,48,384
southeastasia,Standard_E48bds_v5,,34,Standard,48,384
southeastasia,Standard_E48bs_v5,,34,Standard,48,384
southeastasia,Standard_E48d_v4,,34,Standard,48,384
southeastasia,Standard_E48d_v5,,34,Standard,48,384
southeastasia,Standard_E48ds_v4,,34,Standard,48,384
southeastasia,Standard_E48ds_v5,,34,Standard,48,384
southeastasia,Standard_E48ds_v6,,20,Standard,48,384
southeastasia,Standard_E48pds_v6,,17,Standard,48,384
southeastasia,Standard_E48ps_v6,,17,Standard,48,384
southeastasia,Standard_E48s_v3,,35,Standard,48,384
southeastasia,Standard_E48s_v4,,34,Standard,48,384
southeastasia,Standard_E48s_v5,,34,Standard,48,384
southeastasia,Standard_E48s_v6,,20,Standard,48,384
southeastasia,Standard_E4_v3,,35,Standard,4,32
southeastasia,Standard_E4_v4,,35,Standard,4,32
southeastasia,Standard_E4_v5,,34,Standard,4,32
southeastasia,Standard_E4a_v4,,32,Standard,4,32
southeastasia,Standard_E4ads_v5,,32,Standard,4,32
southeastasia,Standard_E4ads_v6,,18,Standard,4,32
southeastasia,Standard_E4as_v4,,32,Standard,4,32
southeastasia,Standard_E4as_v5,,32,Standard,4,32
southeastasia,Standard_E4as_v6,,18,Standard,4,32
southeastasia,Standard_E4bds_v5,,34,Standard,4,32
southeastasia,Standard_E4bs_v5,,34,Standard,4,32
southeastasia,Standard_E4d_v4,,35,Standard,4,32
southeastasia,Standard_E4d_v5,,34,Standard,4,32
southeastasia,Standard_E4ds_v4,,35,Standard,4,32
southeastasia,Standard_E4ds_v5,,34,Standard,4,32
southeastasia,Standard_E4ds_v6,,20,Standard,4,32
southeastasia,Standard_E4pds_v5,,11,Standard,4,32
southeastasia,Standard_E4pds_v6,,17,Standard,4,32
southeastasia,Standard_E4ps_v5,,11,Standard,4,32
southeastasia,Standard_E4ps_v6,,17,Standard,4,32
southeastasia,Standard_E4s_v3,,35,Standard,4,32
southeastasia,Standard_E4s_v4,,35,Standard,4,32
southeastasia,Standard_E4s_v5,,34,Standard,4,32
southeastasia,Standard_E4s_v6,,20,Standard,4,32
southeastasia,Standard_E64-16ads_v5,,32,Standard,64,512
southeastasia,Standard_E64-16as_v4,,32,Standard,64,512
southeastasia,Standard_E64-16as_v5,,32,Standard,64,512
southeastasia,Standard_E64-16ds_v4,,34,Standard,64,504
southeastasia,Standard_E64-16ds_v5,,34,Standard,64,512
southeastasia,Standard_E64-16ds_v6,,20,Standard,64,512
southeastasia,Standard_E64-16s_v3,,35,Standard,64,432
southeastasia,Standard_E64-16s_v4,,34,Standard,64,504
southeastasia,Standard_E64-16s_v5,,34,Standard,64,512
southeastasia,Standard_E64-16s_v6,,20,Standard,64,512
southeastasia,Standard_E64-32ads_v5,,32,Standard,64,512
southeastasia,Standard_E64-32as_v4,,32,Standard,64,512
southeastasia,Standard_E64-32as_v5,,32,Standard,64,512
southeastasia,Standard_E64-32ds_v4,,34,Standard,64,504
southeastasia,Standard_E64-32ds_v5,,34,Standard,64,512
southeastasia,Standard_E64-32ds_v6,,20,Standard,64,512
southeastasia,Standard_E64-32s_v3,,35,Standard,64,432
southeastasia,Standard_E64-32s_v4,,34,Standard,64,504
southeastasia,Standard_E64-32s_v5,,34,Standard,64,512
southeastasia,Standard_E64-32s_v6,,20,Standard,64,512
southeastasia,Standard_E64_v3,,35,Standard,64,432
southeastasia,Standard_E64_v4,,34,Standard,64,504
southeastasia,Standard_E64_v5,,34,Standard,64,512
southeastasia,Standard_E64a_v4,,32,Standard,64,512
southeastasia,Standard_E64ads_v5,,32,Standard,64,512
southeastasia,Standard_E64ads_v6,,18,Standard,64,512
southeastasia,Standard_E64as_v4,,32,Standard,64,512
southeastasia,Standard_E64as_v5,,32,Standard,64,512
southeastasia,Standard_E64as_v6,,18,Standard,64,512
southeastasia,Standard_E64bds_v5,,34,Standard,64,512
southeastasia,Standard_E64bs_v5,,34,Standard,64,512
southeastasia,Standard_E64d_v4,,34,Standard,64,504
southeastasia,Standard_E64d_v5,,34,Standard,64,512
southeastasia,Standard_E64ds_v4,,34,Standard,64,504
southeastasia,Standard_E64ds_v5,,34,Standard,64,512
southeastasia,Standard_E64ds_v6,,20,Standard,64,512
southeastasia,Standard_E64i_v3,,22,Standard,64,432
southeastasia,Standard_E64is_v3,,22,Standard,64,432
southeastasia,Standard_E64pds_v6,,17,Standard,64,512
southeastasia,Standard_E64ps_v6,,17,Standard,64,512
southeastasia,Standard_E64s_v3,,35,Standard,64,432
southeastasia,Standard_E64s_v4,,34,Standard,64,504
southeastasia,Standard_E64s_v5,,34,Standard,64,512
southeastasia,Standard_E64s_v6,,20,Standard,64,512
southeastasia,Standard_E8-2ads_v5,,32,Standard,8,64
southeastasia,Standard_E8-2as_v4,,32,Standard,8,64
southeastasia,Standard_E8-2as_v5,,32,Standard,8,64
southeastasia,Standard_E8-2ds_v4,,35,Standard,8,64
southeastasia,Standard_E8-2ds_v5,,34,Standard,8,64
southeastasia,Standard_E8-2ds_v6,,20,Standard,8,64
southeastasia,Standard_E8-2s_v3,,35,Standard,8,64
southeastasia,Standard_E8-2s_v4,,35,Standard,8,64
southeastasia,Standard_E8-2s_v5,,34,Standard,8,64
southeastasia,Standard_E8-2s_v6,,19,Standard,8,64
southeastasia,Standard_E8-4ads_v5,,32,Standard,8,64
southeastasia,Standard_E8-4as_v4,,32,Standard,8,64
southeastasia,Standard_E8-4as_v5,,32,Standard,8,64
southeastasia,Standard_E8-4ds_v4,,35,Standard,8,64
southeastasia,Standard_E8-4ds_v5,,34,Standard,8,64
southeastasia,Standard_E8-4ds_v6,,20,Standard,8,64
southeastasia,Standard_E8-4s_v3,,35,Standard,8,64
southeastasia,Standard_E8-4s_v4,,35,Standard,8,64
southeastasia,Standard_E8-4s_v5,,34,Standard,8,64
southeastasia,Standard_E8-4s_v6,,20,Standard,8,64
southeastasia,Standard_E80ids_v4,,32,Standard,80,504
southeastasia,Standard_E80is_v4,,32,Standard,80,504
southeastasia,Standard_E8_v3,,35,Standard,8,64
southeastasia,Standard_E8_v4,,35,Standard,8,64
southeastasia,Standard_E8_v5,,34,Standard,8,64
southeastasia,Standard_E8a_v4,,32,Standard,8,64
southeastasia,Standard_E8ads_v5,,32,Standard,8,64
southeastasia,Standard_E8ads_v6,,18,Standard,8,64
southeastasia,Standard_E8as_v4,,32,Standard,8,64
southeastasia,Standard_E8as_v5,,32,Standard,8,64
southeastasia,Standard_E8as_v6,,18,Standard,8,64
southeastasia,Standard_E8bds_v5,,34,Standard,8,64
southeastasia,Standard_E8bs_v5,,34,Standard,8,64
southeastasia,Standard_E8d_v4,,35,Standard,8,64
southeastasia,Standard_E8d_v5,,34,Standard,8,64
southeastasia,Standard_E8ds_v4,,35,Standard,8,64
southeastasia,Standard_E8ds_v5,,34,Standard,8,64
southeastasia,Standard_E8ds_v6,,20,Standard,8,64
southeastasia,Standard_E8pds_v5,,11,Standard,8,64
southeastasia,Standard_E8pds_v6,,17,Standard,8,64
southeastasia,Standard_E8ps_v5,,11,Standard,8,64
southeastasia,Standard_E8ps_v6,,17,Standard,8,64
southeastasia,Standard_E8s_v3,,35,Standard,8,64
southeastasia,Standard_E8s_v4,,35,Standard,8,64
southeastasia,Standard_E8s_v5,,34,Standard,8,64
southeastasia,Standard_E8s_v6,,20,Standard,8,64
southeastasia,Standard_E96-24ads_v5,,32,Standard,96,672
southeastasia,Standard_E96-24ads_v6,,18,Standard,96,672
southeastasia,Standard_E96-24as_v4,,32,Standard,96,672
southeastasia,Standard_E96-24as_v5,,32,Standard,96,672
southeastasia,Standard_E96-24ds_v5,,34,Standard,96,672
southeastasia,Standard_E96-24ds_v6,,20,Standard,96,768
southeastasia,Standard_E96-24s_v5,,34,Standard,96,672
southeastasia,Standard_E96-24s_v6,,20,Standard,96,768
southeastasia,Standard_E96-48ads_v5,,32,Standard,96,672
southeastasia,Standard_E96-48ads_v6,,18,Standard,96,672
southeastasia,Standard_E96-48as_v4,,32,Standard,96,672
southeastasia,Standard_E96-48as_v5,,32,Standard,96,672
southeastasia,Standard_E96-48ds_v5,,34,Standard,96,672
southeastasia,Standard_E96-48ds_v6,,20,Standard,96,768
southeastasia,Standard_E96-48s_v5,,34,Standard,96,672
southeastasia,Standard_E96-48s_v6,,14,Standard,96,768
southeastasia,Standard_E96_v5,,34,Standard,96,672
southeastasia,Standard_E96a_v4,,32,Standard,96,672
southeastasia,Standard_E96ads_v5,,32,Standard,96,672
southeastasia,Standard_E96ads_v6,,18,Standard,96,672
southeastasia,Standard_E96as_v4,,32,Standard,96,672
southeastasia,Standard_E96as_v5,,32,Standard,96,672
southeastasia,Standard_E96as_v6,,18,Standard,96,672
southeastasia,Standard_E96bds_v5,,33,Standard,96,672
southeastasia,Standard_E96bs_v5,,33,Standard,96,672
southeastasia,Standard_E96d_v5,,34,Standard,96,672
southeastasia,Standard_E96ds_v5,,34,Standard,96,672
southeastasia,Standard_E96ds_v6,,20,Standard,96,768
southeastasia,Standard_E96ias_v4,,11,Standard,96,672
southeastasia,Standard_E96pds_v6,,17,Standard,96,672
southeastasia,Standard_E96ps_v6,,17,Standard,96,672
southeastasia,Standard_E96s_v5,,34,Standard,96,672
southeastasia,Standard_E96s_v6,,20,Standard,96,768
southeastasia,Standard_EC16ads_cc_v5,,10,Standard,16,128
southeastasia,Standard_EC16ads_v5,,10,Standard,16,128
southeastasia,Standard_EC16as_cc_v5,,10,Standard,16,128
southeastasia,Standard_EC16as_v5,,10,Standard,16,128
southeastasia,Standard_EC20ads_cc_v5,,10,Standard,20,160
southeastasia,Standard_EC20ads_v5,,10,Standard,20,160
southeastasia,Standard_EC20as_cc_v5,,10,Standard,20,160
southeastasia,Standard_EC20as_v5,,10,Standard,20,160
southeastasia,Standard_EC2ads_v5,,10,Standard,2,16
southeastasia,Standard_EC2as_v5,,10,Standard,2,16
southeastasia,Standard_EC32ads_cc_v5,,10,Standard,32,192
southeastasia,Standard_EC32ads_v5,,10,Standard,32,192
southeastasia,Standard_EC32as_cc_v5,,10,Standard,32,192
southeastasia,Standard_EC32as_v5,,10,Standard,32,192
southeastasia,Standard_EC48ads_cc_v5,,10,Standard,48,384
southeastasia,Standard_EC48ads_v5,,10,Standard,48,384
southeastasia,Standard_EC48as_cc_v5,,10,Standard,48,384
southeastasia,Standard_EC48as_v5,,10,Standard,48,384
southeastasia,Standard_EC4ads_cc_v5,,10,Standard,4,32
southeastasia,Standard_EC4ads_v5,,10,Standard,4,32
southeastasia,Standard_EC4as_cc_v5,,10,Standard,4,32
southeastasia,Standard_EC4as_v5,,10,Standard,4,32
southeastasia,Standard_EC64ads_cc_v5,,10,Standard,64,512
southeastasia,Standard_EC64ads_v5,,10,Standard,64,512
southeastasia,Standard_EC64as_cc_v5,,10,Standard,64,512
southeastasia,Standard_EC64as_v5,,10,Standard,64,512
southeastasia,Standard_EC8ads_cc_v5,,10,Standard,8,64
southeastasia,Standard_EC8ads_v5,,10,Standard,8,64
southeastasia,Standard_EC8as_cc_v5,,10,Standard,8,64
southeastasia,Standard_EC8as_v5,,10,Standard,8,64
southeastasia,Standard_EC96ads_cc_v5,,10,Standard,96,672
southeastasia,Standard_EC96ads_v5,,10,Standard,96,672
southeastasia,Standard_EC96as_cc_v5,,10,Standard,96,672
southeastasia,Standard_EC96as_v5,,10,Standard,96,672
southeastasia,Standard_EC96iads_v5,,10,Standard,96,672
southeastasia,Standard_EC96ias_v5,,10,Standard,96,672
southeastasia,Standard_F1,,35,Standard,1,2
southeastasia,Standard_F16,,35,Standard,16,32
southeastasia,Standard_F16als_v6,,18,Standard,16,32
southeastasia,Standard_F16ams_v6,,18,Standard,16,128
southeastasia,Standard_F16as_v6,,18,Standard,16,64
southeastasia,Standard_F16s,,35,Standard,16,32
southeastasia,Standard_F16s_v2,,35,Standard,16,32
southeastasia,Standard_F1s,,35,Standard,1,2
southeastasia,Standard_F2,,35,Standard,2,4
southeastasia,Standard_F2als_v6,,18,Standard,2,4
southeastasia,Standard_F2ams_v6,,18,Standard,2,16
southeastasia,Standard_F2as_v6,,18,Standard,2,8
southeastasia,Standard_F2s,,35,Standard,2,4
southeastasia,Standard_F2s_v2,,35,Standard,2,4
southeastasia,Standard_F32als_v6,,18,Standard,32,64
southeastasia,Standard_F32ams_v6,,18,Standard,32,256
southeastasia,Standard_F32as_v6,,18,Standard,32,128
southeastasia,Standard_F32s_v2,,35,Standard,32,64
southeastasia,Standard_F4,,35,Standard,4,8
southeastasia,Standard_F48als_v6,,18,Standard,48,96
southeastasia,Standard_F48ams_v6,,18,Standard,48,384
southeastasia,Standard_F48as_v6,,18,Standard,48,192
southeastasia,Standard_F48s_v2,,35,Standard,48,96
southeastasia,Standard_F4als_v6,,18,Standard,4,8
southeastasia,Standard_F4ams_v6,,18,Standard,4,32
southeastasia,Standard_F4as_v6,,18,Standard,4,16
southeastasia,Standard_F4s,,35,Standard,4,8
southeastasia,Standard_F4s_v2,,35,Standard,4,8
southeastasia,Standard_F64als_v6,,18,Standard,64,128
southeastasia,Standard_F64ams_v6,,18,Standard,64,512
southeastasia,Standard_F64as_v6,,18,Standard,64,256
southeastasia,Standard_F64s_v2,,35,Standard,64,128
southeastasia,Standard_F72s_v2,,35,Standard,72,144
southeastasia,Standard_F8,,35,Standard,8,16
southeastasia,Standard_F8als_v6,,18,Standard,8,16
southeastasia,Standard_F8ams_v6,,18,Standard,8,64
southeastasia,Standard_F8as_v6,,18,Standard,8,32
southeastasia,Standard_F8s,,35,Standard,8,16
southeastasia,Standard_F8s_v2,,35,Standard,8,16
southeastasia,Standard_G1,,7,Standard,2,28
southeastasia,Standard_G2,,7,Standard,4,56
southeastasia,Standard_G3,,7,Standard,8,112
southeastasia,Standard_G4,,7,Standard,16,224
southeastasia,Standard_G5,,7,Standard,32,448
southeastasia,Standard_GS1,,7,Standard,2,28
southeastasia,Standard_GS2,,7,Standard,4,56
southeastasia,Standard_GS3,,7,Standard,8,112
southeastasia,Standard_GS4,,7,Standard,16,224
southeastasia,Standard_GS4-4,,7,Standard,16,224
southeastasia,Standard_GS4-8,,7,Standard,16,224
southeastasia,Standard_GS5,,7,Standard,32,448
southeastasia,Standard_GS5-16,,7,Standard,32,448
southeastasia,Standard_GS5-8,,7,Standard,32,448
southeastasia,Standard_HB176-144rs_v4,,3,Standard,176,768
southeastasia,Standard_HB176-24rs_v4,,3,Standard,176,768
southeastasia,Standard_HB176-48rs_v4,,3,Standard,176,768
southeastasia,Standard_HB176-96rs_v4,,3,Standard,176,768
southeastasia,Standard_HB176rs_v4,,3,Standard,176,768
southeastasia,Standard_HC44-16rs,,8,Standard,16,352
southeastasia,Standard_HC44-32rs,,8,Standard,32,352
southeastasia,Standard_HC44rs,,8,Standard,44,352
southeastasia,Standard_HX176-144rs,,3,Standard,176,1408
southeastasia,Standard_HX176-24rs,,3,Standard,176,1408
southeastasia,Standard_HX176-48rs,,3,Standard,176,1408
southeastasia,Standard_HX176-96rs,,3,Standard,176,1408
southeastasia,Standard_HX176rs,,3,Standard,176,1408
southeastasia,Standard_L16as_v3,,25,Standard,16,128
southeastasia,Standard_L16s,,7,Standard,16,128
southeastasia,Standard_L16s_v2,,8,Standard,16,128
southeastasia,Standard_L16s_v3,,22,Standard,16,128
southeastasia,Standard_L32as_v3,,25,Standard,32,256
southeastasia,Standard_L32s,,7,Standard,32,256
southeastasia,Standard_L32s_v2,,8,Standard,32,256
southeastasia,Standard_L32s_v3,,22,Standard,32,256
southeastasia,Standard_L48as_v3,,25,Standard,48,384
southeastasia,Standard_L48s_v2,,8,Standard,48,384
southeastasia,Standard_L48s_v3,,22,Standard,48,384
southeastasia,Standard_L4s,,7,Standard,4,32
southeastasia,Standard_L64as_v3,,25,Standard,64,512
southeastasia,Standard_L64s_v2,,8,Standard,64,512
southeastasia,Standard_L64s_v3,,22,Standard,64,512
southeastasia,Standard_L80as_v3,,25,Standard,80,640
southeastasia,Standard_L80s_v2,,8,Standard,80,640
southeastasia,Standard_L80s_v3,,22,Standard,80,640
southeastasia,Standard_L8as_v3,,25,Standard,8,64
southeastasia,Standard_L8s,,7,Standard,8,64
southeastasia,Standard_L8s_v2,,8,Standard,8,64
southeastasia,Standard_L8s_v3,,22,Standard,8,64
southeastasia,Standard_M128,,30,Standard,128,2048
southeastasia,Standard_M128-32ms,,30,Standard,128,3892
southeastasia,Standard_M128-64bds_3_v3,,4,Standard,128,2794
southeastasia,Standard_M128-64bds_v3,,4,Standard,128,1024
southeastasia,Standard_M128-64bs_v3,,4,Standard,128,1024
southeastasia,Standard_M128-64ms,,30,Standard,128,3892
southeastasia,Standard_M128bds_3_v3,,4,Standard,128,2794
southeastasia,Standard_M128bds_v3,,4,Standard,128,1024
southeastasia,Standard_M128bs_v3,,4,Standard,128,1024
southeastasia,Standard_M128dms_v2,,30,Standard,128,3892
southeastasia,Standard_M128ds_v2,,30,Standard,128,2048
southeastasia,Standard_M128m,,30,Standard,128,3892
southeastasia,Standard_M128ms,,30,Standard,128,3892
southeastasia,Standard_M128ms_v2,,30,Standard,128,3892
southeastasia,Standard_M128s,,30,Standard,128,2048
southeastasia,Standard_M128s_v2,,30,Standard,128,2048
southeastasia,Standard_M12ds_v3,,15,Standard,12,240
southeastasia,Standard_M12s_v3,,15,Standard,12,240
southeastasia,Standard_M16-4ms,,30,Standard,16,437.5
southeastasia,Standard_M16-8ms,,30,Standard,16,437.5
southeastasia,Standard_M16bds_v3,,4,Standard,16,128
southeastasia,Standard_M16bs_v3,,4,Standard,16,128
